docs,label
"['group', 'consolidated', 'net', 'sale', '2008', 'total', '3.4', 'billion', 'euro', 'employ', 'approximately', '13,000', 'person']",1
"['group', 'consolidated', 'net', 'sale', '2009', 'total', '1.5', 'billion', 'euro', 'employ', 'approximately', '10,000', 'person']",1
"['group', 'revenue', 'eur', '80', 'million', 'half', 'account', 'export']",1
"['group', 'revenue', '2008', 'eur', '94', 'million', 'company', 'currently', 'employ', 'approximately', '730', 'people']",1
"['group', 'revenue', '2009', 'eur', '70', 'million', 'company', 'currently', 'employ', 'approximately', '780', 'people']",1
"['insurance', 'division', 'turn', 'eur120', 'm', 'profit']",1
"['iso', 'certification', 'demonstrate', 'forward', 'quality', 'commitment', 'customer']",2
"['recovery', 'demand', 'start', 'end', '2009', 'continue', 'january', 'march', '2010']",2
"['sale', 'healthcare', 'trade', 'business', 'support', 'oriola', 'kd', 'strategy', 'focus', 'pharmaceutical', 'wholesale', 'retail', 'business']",2
"['segment', 'annual', 'revenue', 'approximately', 'eur400', 'm', 'company']",1
"['soapstone', 'deposit', 'medvezhyegorsk', 'area', 'expect', 'increase', 'tulikivi', 'current', 'reserve', 'considerably']",2
"['contract', 'estimate', 'contribute', 'eur150', 'm', 'net', 'sale', '2010']",2
"['measure', 'expect', 'produce', 'annual', 'cost', 'saving', 'eur', '1.5', 'million', 'start', '2007']",2
"['bring', 'cost', 'saving', 'eur', '3mn', 'year']",2
"['company', 'aim', 'annual', 'saving', 'eur3', 'm', 'main', 'expect', 'realize', 'year']",2
"['acquisition', 'panostaja', 'oyj', 'far', 'expand', 'business', 'area', 'specialise', 'digital', 'printing']",2
"['`', '`', 'analyze', 'kaupthing', 'bank', 'sweden', 'find', 'business', 'fit', 'alandsbanken', 'alandsbanken', 'chief', 'executive', 'peter', 'wiklof', 'statement']",2
"['2010', '16', 'july', '2010', 'finnish', 'steel', 'maker', 'rautaruukki', 'oyj', 'hel', ' ', 'rtrk', 'ruukki', 'today', 'turn', 'net', 'profit', 'eur20', 'm', 'second', 'quarter', '2010', 'net', 'loss', 'eur94', 'm', 'corresponding', 'period', 'year']",2
"['28', 'october', '2010', 'finnish', 'wood', 'product', 'technology', 'supplier', 'raute', 'oyj', 'hel', ' ', 'rutav', 'today', 'swing', 'net', 'profit', 'eur3', 'm', 'month', '2010', 'versus', 'net', 'loss', 'eur5', '.2', 'm', 'period', 'year', 'early']",2
"['3', 'february', '2011', 'finnish', 'broadband', 'datum', 'communication', 'system', 'provider', 'teleste', 'oyj', 'hel', ' ', 'tlt1v', 'yesterday', 'net', 'profit', 'rocket', 'eur4', '.8', 'm', '2010', 'eur416', '000', '2009', 'lift', 'dividend', 'proposal']",2
"['4', 'february', '2011', 'finnish', 'broadband', 'datum', 'communication', 'system', 'provider', 'teleste', 'oyj', 'hel', ' ', 'tlt1v', 'wednesday', 'net', 'profit', 'rocket', 'eur4', '.8', 'm', '2010', 'eur416', '000', '2009', 'lift', 'dividend', 'proposal']",2
"['cargotec', 'corporation', 'press', 'release', 'august', '26', '2008', '10', 'a.m.', 'finnish', 'time', 'cargotec', 'macgregor', 'business', 'area', 'provide', 'marine', 'cargo', 'handling', 'offshore', 'load', 'handling', 'solution', 'receive', 'significant', 'offshore', 'crane', 'retrofit', 'order']",2
"['ebit', 'total', 'eur', '14.4', 'mn', 'compare', 'loss', 'eur', '0.3', 'mn', 'corresponding', 'period', '2009']",2
"['finnish', 'broadband', 'datum', 'communication', 'system', 'provider', 'teleste', 'oyj', 'hel', ' ', 'tlt1v', 'yesterday', 'return', 'net', 'profit', 'eur', '2.7', 'million', 'usd', '3.8', 'm', 'month', '2010', 'versus', 'net', 'loss', 'eur', '579,000', 'period', '2009']",2
"['finnish', 'consumer', 'packaging', 'manufacturer', 'huhtamaki', 'oyj', 'swing', 'net', 'profit', '84.1', 'mln', 'euro', '$', '105.6', 'mln', 'month', '2006', 'net', 'loss', '2.6', 'mln', 'euro', '$', '3.3', 'mln', 'period', '2005']",2
"['finnish', 'dental', 'care', 'group', 'oral', 'hammaslaakarit', 'oyj', 'post', 'total', 'net', 'profit', '849,000', 'euro', '$', '1.1', 'mln', 'month', '2006', 'versus', 'net', 'loss', '331,000', 'euro', '$', '421,000', 'period', '2005']",2
"['finnish', 'consultancy', 'satama', 'interactive', 'oyj', 'post', 'net', 'profit', '1.4', 'mln', 'euro', '$', '2.0', 'mln', 'month', '2007', 'compare', 'net', 'loss', '462,000', 'euro', '$', '664,000', 'period', '2006']",2
"['finnish', 'pulp', 'paper', 'machinery', 'maker', 'vaahto', 'group', 'oyj', 'swing', '1.1', 'mln', 'euro', '$', '1.4', 'mln', 'net', 'profit', 'fiscal', '2005', '06', 'end', 'august', '31', '2006', '249,000', 'euro', '$', '319,000', 'net', 'loss', 'fiscal', '2004', '05']",2
"['finnish', 'silicon', 'wafer', 'manufacturer', 'okmetic', 'oyj', 'swing', 'net', 'profit', '4.9', 'mln', 'euro', '$', '6.3', 'mln', 'month', '2006', 'net', 'loss', '1.8', 'mln', 'euro', '$', '2.3', 'mln', 'year', 'early']",2
"['growth', 'strong', 'f', 'secure', 'operator', 'isp', 'mobile', 'operator', 'cable', 'operator', 'business']",2
"['second', 'quarter', '2010', 'company', 'net', 'profit', 'eur1', '.7', 'm', 'compare', 'net', 'loss', 'eur1', '.3', 'm', 'april', 'june', '2009']",2
"['finnish', 'shipping', 'company', 'vike', 'line', 'subsidy', 'need', 'order', 'new', 'lng', 'fuel', 'vessel']",2
"['jarmo', 'honkamaa', 'head', 'oil', 'refining', 'business', 'neste', 'oil', 'situation', 'look', 'promise', 'viewpoint']",2
"['adp', 'news', 'feb', '25', '2009', 'finnish', 'print', 'circuit', 'board', 'pcb', 'maker', 'aspocomp', 'group', 'oyj', 'hel', ' ', 'acg1v', 'today', 'swing', 'net', 'profit', 'eur', '300,000', 'usd', '385,000', '2008', 'versus', 'net', 'loss', 'eur', '65.3', 'million']",2
"['adp', 'news', 'nov', '6', '2008', 'finnish', 'retail', 'software', 'developer', 'aldata', 'solution', 'oyj', 'omx', ' ', 'ald1v', 'today', 'swing', 'net', 'profit', 'eur', '2.1', 'million', 'usd', '2.7', 'm', 'month', '2008', 'versus', 'net', 'loss', 'eu']",2
"['mformation', 'nokia', 'note', 'establish', 'interoperability', 'agreement', 'cover', 'commercially', 'prove', 'standard', 'base', 'management', 'mobile', 'device', 'mobile', 'device', 'security', 'mobile', 'application', 'management']",2
"['mn', 'pretax', 'profit', 'eur', '46.4', 'mn', 'eur', '35.8', 'mn', 'quarter', '2006']",2
"['net', 'sale', 'increase', '2005']",2
"['operate', 'profit', 'total', 'eur', '17.7', 'mn', 'compare', 'eur', '17.6', 'mn', 'corresponding', 'period', '2007']",2
"['profit', 'taxis', 'eur', '0.1', 'mn', 'compare', 'eur', '-0.4', 'mn', 'previous', 'year']",2
"['profit', 'period', 'eur', '15.6', 'mn', 'compare', 'eur', '14.1', 'mn', '2007']",2
"['quarterly', 'dilute', 'ep', 'continue', 'operation', 'come', '0.21', 'eur', 'compare', 'year', '0.12', 'eur']",2
"['rapala', 'estimate', 'net', 'sale', '2008', 'increase', '8.0', 'pct', '12', 'pct', 'assume', '2007', 'exchange', 'rate']",2
"['raute', 'post', 'net', 'profit', '1.8', 'mln', 'euro', '$', '2.6', 'mln', 'quarter', '2007', 'compare', 'net', 'loss', '299,000', 'euro', '$', '430,000', 'corresponding', 'period', '2006']",2
"['return', 'equity', 'stand', '18.3', 'compare', '15.4', 'quarter', '2005']",2
"['russian', 'export', 'duty', 'activate', 'harvesting', 'finland', 'sale', 'russia', 'increase']",2
"['bristol', 'port', 'company', 'seal', 'million', 'pound', 'contract', 'cooper', 'specialise', 'handle', 'supply', '45', 'tonne', 'customise', 'reach', 'stacker', 'konecrane']",2
"['company', 'expect', 'net', 'sale', 'significantly', 'increase', '2009']",2
"['company', 'net', 'profit', 'ee', '55.5', 'mn', '36', '2004']",2
"['company', 'supply', 'wcdma', '3g', 'hspa', 'radio', 'network', 'include', 'modular', 'high', 'capacity', 'nokia', 'flexi', 'wcdma', 'base', 'station', 'east', 'java', 'bali', 'sumatra', 'batam']",2
"['fair', 'value', 'investment', 'property', 'total', 'eur', '2,299.9', 'mn', 'compare', 'eur', '2,229.5', 'mn', 'corresponding', 'period', '2009']",2
"['optimization', 'steel', 'component', 'heating', 'process', 'reduce', 'energy', 'consumption']",2
"['proportion', 'estonian', 'lithuanian', 'passenger', 'tallinn', 'helsinki', 'route', 'grow', 'july']",2
"['saving', 'impact', 'beginning', '2007']",1
"['assignment', 'strengthen', 'poyry', 'position', 'international', 'provider', 'engineering', 'project', 'service', 'chemical', 'process', 'industry']",2
"['new', 'partnership', 'agreement', 'represent', 'significant', 'milestone', 'party']",2
"['tiimari', 'latvian', 'representative', 'ineta', 'zaharova', 'company', 'earn', 'lvl', '122,000', '2005', 'profit', '20', 'time', '2004']",2
"['agreement', 'ramirent', 'expand', 'range', 'equipment', 'service', 'deliver', 'destia', 'ramirent', 'finland', 'manage', 'director', 'kari', 'aulasmaa']",2
"['takeover', 'panostaja', 'far', 'expand', 'business', 'area', 'specialise', 'digital', 'printing', 'previously', 'consist', 'subsidiary', 'kopijyva', 'oy', 'sokonet', 'oy']",2
"['inge', 'larsen', 'cfo', '29,045', 'share', 'represent', '0.50', 'share', 'capital']",1
"['forecast', '2012', '3.3']",1
"['share', 'capital', 'alma', 'medium', 'corporation', 'business', 'd', '1944757', '4)is', 'eur', '45,031,513.80', 'divide', '75,052,523', 'share']",1
"['company', 'list', 'nordic', 'exchange', 'helsinki']",1
"['incap', 'contract', 'manufacturing', 'carry', 'manufacturing', 'agreement', 'factory', 'tumkur', 'near', 'bangalore']",1
"['operate', 'nokia', 'support', 'nokia', 'netact', 'network', 'service', 'management', 'system']",1
"['comptel', 'corporation', 'publish', 'financial', 'statement', '2008', '12', 'february', '2009']",1
"['shop', 'locate', 'capital', 'region', 'paijat', 'hame', 'region']",1
"['annual', 'net', 'sale', 'unit', 'eur', '5', 'million', 'currently', 'employ', '55', 'people']",1
"['follow', 'workday', 'customer', 'check', 'home', 'computer', 'purchase', 'divide', 'different', 'ingredient', 'group', 'energy', 'product', 'contain', 'nutritional', 'content', 'purchase']",1
"['company', 'holding', 'acquire', ' ', 'citycon', 'oyj', '2']",1
"['basware', 'headquarter', 'espoo', 'finland']",1
"['store', 'locate', 'poznan', 'shopping', 'center', 'pestka', 'company', 'add']",1
"['seat', 'edgar', 'edmond', 'american', 'experience', 'clothing', 'retail', 'industry', 'christian', 'fischer', 'austrian', 'experience', 'winter', 'sport', 'good', 'business']",1
"['ahlstrom', '5,700', 'employee', 'serve', 'customer', 'sale', 'office', 'production', 'facility', '20', 'country', 'continent']",1
"['raute', 'headquarter', 'nastola', 'finland', 'technology', 'company', 'serve', 'wood', 'product', 'industry', 'worldwide']",1
"['accord', 'late', 'information', 'benefon', 'launch', 'twig', 'device', '20', 'september', '2006']",1
"['atria', 'buy', 'share', 'kauhajoen', 'teurastamokiinteistot', 'oy', 'kauhajoki', 'slaughterhouse', 'property)from', 'itikka', 'co', 'operative']",1
"['joint', 'venture', 'invest', 'eur', '500,000', 'production', 'technology', 'straight', 'away']",1
"['report', 'capman', 'plc', 'ceo', 'heikki', 'westerlund']",1
"['price', 'specify', 'completion', 'date']",1
"['total', '$', '78', 'million', 'invest', 'project']",1
"['finnish', 'consultancy', 'satama', 'interactive', 'oyj', 'november', '13', '2006', 'jarmo', 'lonnfor', 'position', 'ceo']",1
"['`', 'nordea', 'definitely', 'big', 'sampo', 'acquire', 'analyst', '`', 'sampo', 'appear', 'agenda', 'nordea', 'ahead', 'privatisation']",1
"['`', '`', 'room', 'modify', 'share', 'component', 'indicate']",1
"['`', '`']",1
"['1', 'p.m.', 'central', 'office', 'nordea', 'bank', '19', '3', 'ya', 'ulitsa', 'yamskogo', 'polya', 'build', '1', 'telephone', ' ', '495', '777', '34', '77', 'ext', '3932', '3931', '03.02.2011', 'unimilk', 'egm', '03', '04', '.02.2011', 'xvi', 'international', 'business', 'summit', 'food', 'business', 'russia', '2011', 'place']",1
"['128,538', 'share', 'subscribe', 'series', 'e', 'share', 'option', 'max']",1
"['561,470', 'new', 'share', '2003', 'option', 'right', 'plan', 'packaging', 'company', 'huhtamaki', 'oyj', 'report', 'monday', 'total', '561,470', 'new', 'share', 'company', 'issue', 'base', 'share', 'subscription', '2003', 'option', 'right', 'plan']",1
"['meeting', 'medium', 'analyst', 'hold', 'day', '1030', 'a.m.', 'stonesoft', 'headquarters', 'helsinki', 'italahdenkatu', '22', 'a.', 'interim', 'report', 'present', 'stonesoft', 'ceo', 'ilkka', 'hiidenheimo']",1
"['meeting', 'glisten', 'shareholder', 'vote', 'bid', 'hold', '12', 'march']",1
"['replay', 'available', '27', 'october', '2006', 'follow', 'number', ' ', 'caller', ' ', '+1', '617', 'á801', 'á6888', 'non', 'caller', ' ', '+44', '20', '7365', '8427', 'access', 'code', ' ', '2659', '5401']",1
"['spokesman', ' ', '`', '`', 'food', 'store', 'center', 'subject', 'council', 'local', 'support', 'comprise', 'supermarket', 'small', 'store', 'niche', 'outlet', 'firm', 'follow', 'consultation', 'council', 'local', 'community', 'regard', 'appropriate', 'use', 'occupier']",1
"['total', '185', 'wonderware', 'certify', 'sis', 'available', 'integrate', 'support', 'wonderware', 'product', 'intouch', 'hmi', 'software', 'industrialsql', 'server', 'historian', 'wonderware', 'information', 'server', 'dt', 'analyst', 'software', 'qi', 'analyst', 'spc', 'software']",1
"['36', 'come', 'aspo', 'chemical', '39', 'aspo', 'shipping', '25', 'aspo', 'system']",1
"['72', 'evraz', 'group', 'share', 'lanebrook', 'beneficiary', 'hand', 'millhouse', 'hold', 'company', 'asset', 'billionaire', 'roman', 'abramovich', 'business', 'partner', '50', 'evraz', 'executive', 'alexander', 'abramov', 'alexander', 'frolov', '50']",1
"['absolut', 'bank', 'explore', 'possibility', 'borrowing']",1
"['aker', 'yards', 'finland', 'begin', 'use', 'chinese', 'subcontractor', 'finnish', 'shipyard']",1
"['finnish', 'food', 'industry', 'company', 'l+ñnnen', 'tehtaat', 'plan', 'change', 'fish', 'product', 'business']",1
"['finnish', 'property', 'investment', 'company', 'citycon', 'plan', 'issue', 'direct', 'subordinate', 'convertible', 'bond', 'institutional', 'investor']",1
"['accord', 'business', 'medium', 'report', 'usmanov', 'plan', 'transfer', 'megafon', 'stake', 'state', 'control', 'svyazinvest', 'exchange', 'stake', 'merged', 'rostelecom']",1
"['accord', 'ceo', 'hannu', 'syrj+ñnen', 'new', 'common', 'visual', 'identity', 'require', 'group', 'grow', 'internationalise']",1
"['accord', 'gallup', 'food', 'farm', 'fact', 'beef', 'consumption', 'total', '99mn', 'kilo', 'finland', '2007']",1
"['accord', 'construction', 'work', 'start', 'spring', '2007', 'facility', 'commission', 'spring', '2008']",1
"['accord', 'soosalu', 'particular', 'attention', 'pay', 'resident', 'privacy', 'security', 'design', 'aleksandri', 'street', 'building']",1
"['accord', 'company', 'decision', 'issue', 'summer', '2010', 'early', 'summer', '2011', 'late']",1
"['accord', 'finnish', 'russian', 'chamber', 'commerce', 'major', 'construction', 'company', 'finland', 'operate', 'russia']",1
"['accord', 'notification', 'holding', 'ameriprice', 'inc', 'group', 'company', 'total', '808,973', 'share', 'represent', '3.582', 'tekla', '¦', 's', 'share', 'voting', 'right']",1
"['accord', 'report', 'elisa', 'dna', 'joint', 'market', 'share', 'finland', 'telecom', 'market', '59']",1
"['sale', 'savcor', 'group', 'ltd', 'comprise', 'savcor', 'art', 'corporate', 'function', 'investment', 'cencorp', 'corporation']",1
"['ahlstrom', '5,800', 'employee', 'serve', 'customer', 'sale', 'office', 'production', 'facility', '20', 'country', 'continent']",1
"['ahlstrom', 'share', 'quote', 'nasdaq', 'omx', 'helsinki']",1
"['airbus', 'attempt', 'evacuate', '873', 'people', '90', 'second']",1
"['alexandria', 'va', 'june', '7', 'michael', 'g.', 'williams', 'newbury', 'park', 'calif', 'develop', 'network', 'device']",1
"['right', 'reserve']",1
"['yit', 'capital', 'market', 'day', 'material', 'available', 'company', 'internet', 'site', 'www.yitgroup.cominvestor', '1030', 'september', '26']",1
"['alma', 'medium', 'hold', '70', 'company', 'remain', 'share', 'company', 'key', 'employee']",1
"['entire', 'office', 'building', 'occupy', 'metso']",1
"['westpac', 'issue', 'benchmark', '18', 'month', 'frn', 'deal', 'euro']",1
"['development', 'online', 'business', 'continue']",1
"['agreement', '10', 'employee', 'john', 'deere', 'forestry', 'documentation', 'function', 'transfer', 'dokumentori', 'oy']",1
"['result', 'transaction', 'sanoma', 'budapest', 'acquire', 'stake', 'online', 'store', 'egeszsegbolt']",1
"['alternative', 'share', 'exchange', 'panostaja', 'offer', 'cash', 'consideration', 'value', '1.27', 'euro', '$', '1.7', 'share']",1
"['900', 'eet', 'alma', 'medium', 'annual', 'report', '2009', 'schedule', 'publish', 'calendar', 'week', '9']",1
"['end', 'august', 'sampo', 'nordea', 'big', 'shareholder', '20.6', 'stake', 'follow', 'state', '19.9']",1
"['solteq', 'service', 'company', 'operate', 'st', 'petersburg', 'area', 'include', 'maintenance', 'material', 'management', 'system', 'datum', 'collection', 'solution']",1
"['autotank', 'group', 'aspo', 'system', 'division']",1
"['basware', 'einvoice', 'oy', 'merge', 'parent', 'company', 'present', 'fiscal', 'period']",1
"['application', 'consider', 'hack', 'application', 'classify', 'f', 'secure', 'riskware']",1
"['fki', 'john', 'jiang', 'work', 'general', 'manager', 'senior', 'business', 'consultant', 'position', 'international', 'company', 'china']",1
"['pit', 'produkt', 'enter', 'new', 'segment']",1
"['bid', 'offer', 'include', '1,000', 'share', 'value', 'share', 'correspond', 'eur4', '000']",1
"['capman', 'initial', 'investment', 'oneme', 'june', '2006']",1
"['capman', 'deal', 'effect', 'cash', 'flow', '2009', 'total', 'eur3', '.4', 'm', 'transaction', 'affect', 'financial', 'result', '2009', 'execute', 'fair', 'value']",1
"['catalyst', 'segment', 'include', 'refinery', 'catalyst', 'polyolefin', 'catalyst', 'product', 'category']",1
"['componenta', 'metal', 'sector', 'company', 'international', 'operation', 'production', 'plant', 'locate', 'finland', 'netherlands', 'sweden', 'turkey']",1
"['consist', 'seven', 'interconnect', 'unit', 'mega', 'image', 'logistic', 'center', '347', 'metre', 'length', '12', 'metre', 'height']",1
"['construction', 'work', 'helsinki', 'music', 'centre', 'start', 'autumn', 'total', 'cost', 'project', 'estimate', '140', 'million', 'euro']",1
"['copyright', 'afx', 'news', 'afx', 'financial', 'news', 'logo', 'register', 'trademark', 'afx', 'news', 'limit']",1
"['cramo', 'headquarter', 'vantaa', 'finland', 'rent', 'construction', 'machinery', 'equipment', 'rent', 'sell', 'modular', 'space']",1
"['currency', 'conversion', 'base', 'exchange', 'rate', 'time', 'deal']",1
"['currently', 'terminator', 'lur', 'produce', 'subcontract', 'facility', 'mexico', 'manufacturing', 'transfer', 'rapala', 'factory', 'shenzhen', 'china']",1
"['destia', 'oy', 'finnish', 'infrastructure', 'construction', 'service', 'company', 'building', 'maintain', 'design', 'traffic', 'route', 'industrial', 'traffic', 'environment', 'complete', 'living', 'environment']",1
"['digia', 'set', 'subsidiary', 'digia', 'norway', 'digia', 'usa', 'inc']",1
"['share', 'entitle', 'vote']",1
"['year', 'dividend', 'deduct', 'subscription', 'price']",1
"['earning', 'share', 'eps', 'eur0', '.01']",1
"['earning', 'share', 'eur', '-0.04', '-0.06']",1
"['elcoteq', 'global', 'network', 'market', 'service', 'site', 'long', 'experience', 'serve', 'consumer', 'electronic', 'system', 'solution', 'customer']",1
"['elcoteq', 'se', 'list', 'nasdaq', 'omx', 'helsinki', 'ltd']",1
"['electronic', 'version', 'require', '24', '48', 'hour', 'copy', 'customize', 'client', 'digital', 'control', 'custom', 'watermark']",1
"['elisa', 'corporation', 'disclose', 'financial', 'statement', '2006', 'thursday', '8', 'february', '2007']",1
"['erkki', 'jarvinen', 'president', 'rautakirja', 'head', 'sanoma', 'trade', 'division', 'leave', 'current', 'task', 'spring', '2009', 'similar', 'position', 'outside', 'sanoma', 'group']",1
"['ethanol', 'barley', 'production', 'start', '2008']",1
"['exel', 'composite', 'brief', 'exel', 'composite', 'technology', 'company', 'design', 'manufacture', 'market', 'composite', 'profile', 'tube', 'industrial', 'application']",1
"['exel', 'headquarter', 'mantyharju', 'finland']",1
"['fancy', 'dan', 'fab', 'glasgow', 'gift', 'interior', 'store', 'fancy', 'dan']",1
"['financial', 'statement', 'include', 'consolidated', 'financial', 'statement', 'group', 'board', 'director', 'report', 'auditor', 'report', 'corporate', 'governance', 'statement']",1
"['financialwire', 'tm', 'press', 'release', 'service', 'receive', 'compensation', 'news', 'opinion', 'distribution']",1
"['finnish', 'bank', '+', 'àland', 'launch', 'long', 'term', 'pension', 'saving', 'account', 'beginning', 'june', '2010']",1
"['finnish', 'industrial', 'group', 'ruukki', 'group', 'plc', 'omx', 'helsinki', ' ', 'rug1v', 'friday', '14', 'november', 'furniture', 'business', 'segment', 'incap', 'furniture', 'conclude', 'personnel', 'negotiation', 'start', 'end', 'september']",1
"['finnish', 'sampo', 'rosenlew', 'manufacture', 'approximately', 'seven', 'forest', 'machine', 'monthly', 'half', 'machine', 'export']",1
"['finnline', 'ship', 'construction', 'china', 'delivery', 'schedule', 'quarter', '2011', 'final', 'quarter', '2012']",1
"['finnline', 'announce', 'week', '17', '2006', 'measure', 'tackle', 'situation']",1
"['follow', 'issue', 'new', 'share', 'constitute', '10', 'percent', 'firm', 'capital']",1
"['found', '1923', 'finnair', 'world', 'old', 'airline', 'fly', '60', 'destination', 'fleet', '63', 'aircraft', 'employ', '9,500', 'people']",1
"['glaston', 'share', 'gla1v', 'list', 'nasdaq', 'omx', 'helsinki', 'mid', 'cap', 'list']",1
"['ground', 'notification', ' ', 'tiimari', 'plc', '12302010', 'issue', 'capital', 'convertible', 'loan', 'allocation', 'decision', 'board', '01312011']",1
"['gypsii', 'service', 'support', 'different', 'language', 'include', 'korean', 'russian']",1
"['confirm', 'view', 'july', '6']",1
"['member', 'board', 'numerous', 'com', 'panie', 'shareholder', 'boardman', 'ltd', 'board', 'specialist', 'net', 'work']",1
"['helsinki', 'afx', 'cramo', 'agree', 'sell', 'cramo', 'nederland', 'bv', 'cnl', 'dutch', 'machinery', 'equipment', 'rental', 'unit', 'jaston', 'groep', 'undisclosed', 'sum']",1
"['helsinki', 'base', 'componenta', 'buy', 'turkish', 'list', 'company', 'dokta', 'october', '2006', '89', 'million', 'euro', 'large', 'finnish', 'investment', 'turkey', 'date']",1
"['offering', 'probably', 'current', 'valuation', 'partly', 'derive', 'deal', 'company', 'merge', 'stock', 'market', 'shell']",1
"['huhtamaki', 'oyj', 'stock', 'exchange', 'release', '16.9.2008', '13.32', 'huhtamaki', 'capital', 'market', 'day', 'institutional', 'investor', 'analyst', 'hold', 'espoo', 'september', '16', '2008', 'start', '13.30', 'pm', 'finnish', 'time']",1
"['I', 'categorically', 'wahlroo', 'quote', 'paper', 'ask', 'sampo', 'interest', 'bid', 'rsa']",1
"['honkarakenne', 'start', 'production', 'need', 'partner', 'sawmill', 'operation']",1
"['addition', 'exist', 'service', 'counter', 'area', 'reception', 'hall', 'rebuild', 'access', 'provide', 'local', 'rail', 'connection']",1
"['addition', 'tulikivi', 'corporation', 'currently', 'member', 'board', 'follow', 'company', ' ', 'altia', 'corporation', 'j+ñrvi', 'suoman', 'portti', 'osuuskunta', 'osuuskunta', 'kpy', 'profile', 'vehicle', 'oy', 'voimatel', 'oy']",1
"['future', 'plant', 'focus', 'production', 'flange', 'profile', 'wind', 'farm', 'tower']",1
"['return', 'new', 'york', 'base', 'private', 'equity', 'firm', 'receive', '51', 'stake', 'latvian', 'telecom', 'group']",1
"['baltic', 'country', 'atria', 'target', 'organic', 'growth']",1
"['incap', 'corporation', 'stock', 'exchange', 'announcement', '29', 'april', '2010', '1', 'p.m.', 'invitation', 'news', 'conference', 'incap', 'interim', 'report', 'q1', '2010', 'incap', 'publish', 'interim', 'report', 'january', 'march', '2010', 'wednesday', '5', '2010']",1
"['ionphase', 'second', 'major', 'owner', 'venture', 'capital', 'firm', 'aura', 'capital']",1
"['iso', 'omena', 'base', 'matinkyla', 'district', 'southern', 'city', 'espoo', 'southern', 'finland']",1
"['itg', 'share', 'deal', 'estimate', '500,000', 'euro', '$', '627,000']",1
"['customer', 'include', 'local', 'company', 'slo', 'oy', 'kiilto', 'oy', 'toptronic', 'oy', 'normark', 'suomi', 'oy', 'pellonpaja', 'oy', 'mansner', 'oy']",1
"['jensen', 'njastein', 'mike', 'critch', 'head', 'dovre', 'north', 'america', 'business', 'unit', 'report', 'toivola']",1
"['jukka', 'hienonen', 'current', 'finnair', 'ceo', 'step', 'end', 'january', '2010']",1
"['kemira', 'headquarter', 'helsinki', 'finland', 'international', 'chemical', 'group', 'comprise', 'business', 'area', 'kemira', 'pulp', 'paper', 'kemira', 'water', 'kemira', 'specialty', 'kemira', 'coating']",1
"['kemira', 'partner', 'project', 'st', 'petersburg', 'water', 'work']",1
"['kershaw', 'position', 'immediate', 'effect', 'previous', 'role', 'marketing', 'manager', 'sankey', 'home', 'garden', 'product']",1
"['kone', 'list', 'nordic', 'exchange', 'helsinki']",1
"['l&t', 'operative', 'finland', 'sweden', 'latvia', 'russia', 'norway']",1
"['latvia', 'stockmann', 'shopping', 'mall', 'subsidiary', 'finland', 'stockmann', 'plc']",1
"['leed', 'internationally', 'recognize', 'green', 'building', 'certification', 'system', 'develop', 'u.s', 'green', 'building', 'council']",1
"['london', 'afx', 'fortum', 'agree', 'sell', 'industrial', 'maintenance', 'service', 'operation', 'fund', 'manage', 'capman', 'undisclosed', 'sum']",1
"['china', 'unicom', 'nyse', ' ', 'chu', 'hkse', ' ', '0762', 'shse', ' ', '600050', 'second', 'large', 'mobile', 'carrier', 'country']",1
"['measure', 'launch', 'immediately', 'finalize', 'quarter', '2010']",1
"['metsa', 'botnia', 'finance', 'payment', 'dividend', 'repayment', 'capital', 'repurchase', 'share', 'fund', 'derive', 'divestment', 'uruguay', 'operation', 'share', 'pohjolan', 'voima', 'utilise', 'exist', 'financing', 'facility']",1
"['metso', 'delivery', 'include', 'complete', 'coat', 'board', 'line', 'related', 'air', 'system', 'winder']",1
"['dividend', 'grimaldi', 'family']",1
"['mr', 'bakman', 'expansion', 'option', 'tallinn', 'helisnki', 'link', 'claim', 'operate', 'link', 'single', 'ship']",1
"['neste', 'shipping', 'likely', 'remain', 'finnish', 'oil', 'sector', 'transport', 'significant', 'emergency', 'supply']",1
"['net', 'investment', 'income']",1
"['compensation', 'news', 'opinion', 'distribution']",1
"['financial', 'detail', 'available']",1
"['financial', 'detail', 'disclose']",1
"['financial', 'detail', 'provide']",1
"['financial', 'detail', 'report']",1
"['waste', 'burn', 'facility', 'build']",1
"['price', 'transaction', 'merge', 'london', 'company', 'work', 'number', 'project', 'include', 'delivery', 'timetable', 'britain', 'national', 'express', 'east', 'coast', 'rail', 'network']",1
"['pricing', 'detail', 'disclose']",1
"['nokia', 'expect', 'sell', '150', 'million', 'symbian', 'device', 'year', 'come', 'indication', 'expect', 'phone', '7', 'handoff', 'work']",1
"['nordea', 'bank', 'estonia', 'large', 'financial', 'group', 'nordic', 'country']",1
"['company', 'net', 'sale', '38', 'acquire', 'finland', '21', 'european', 'country', '40', 'asia', '1']",1
"['official', 'disclose', 'contract', 'value']",1
"['dec', '1', 'grimaldi', 'acquire', '1.5', 'million', 'share', '50.1', 'percent', 'stake', 'finnline']",1
"['situation', 'control']",1
