entities,label
platform base build intel s second generation mid platform moorestown,1
"price 10,000 kroon par value bond 9663,51 kroon primary issue",1
proposal board director issuance option right correspond proposal board director notice general meeting,1
purchase sum eur 10mn us$ 12.97 mn,1
report examine medical equipment business structure operation history product provide analysis key medical equipment revenue line,1
sale savcor face cencorp result profit loss determine owe factor include valuation consideration share receive prevail exchange rate,1
sale finalize september october company,1
"share capital alma medium corporation business d 1944757 4 eur 44,767,513.80 divide 74,612,523 share",1
share subscribe stock option register trade register 20 january 2011 date new share establish shareholder right,1
ship unloader totally enclose entire conveying line storage facility,1
site cover hectare,1
offering cover localisation service relate production transfer finnish company customer production asian market decision transfer production,1
report oriola kd chief executive officer eero hautaniemi,1
release offer security sale united states,1
tieto latvia represent service company tietoenator alise tietoenator operation industry financial service card retail logistic outsourcing manage service,1
latvia cramo operate 54 rental outlet baltic state,1
site include later,1
"preliminary estimation technology park measure 50,000 square meter",1
completion sale proha usd12 .7 m stake artemis,1
valga lihatoostus market product mak moorit trademark,1
know exist artemyev,1
offer customer solution base renewable raw material,1
dial participant quote 877417 conference d,1
work assignment start completion spring 2011,1
yvonne jones owner chameleon interior,1
zao yit moskovia build housing moscow surround city,1
finnish print circuit board pcbs maker aspocomp group oyj december 4 2006 henry gilchrist senior vice president group asian operation january 8 2007,1
` nordic infrastructure construction strategic growth area,1
` sanoma buyer target,1
` ` transaction tikkurila powder coating relate operation company,1
` ` need malware removal tool type url vendor choice directly browser bar use link website write trend micro rik ferguson monday,1
` ` happen overnight,1
` ` print fabric related design expertise core marimekko business brand,1
` ` serve customer locally cornerstone customer focus,1
` ` know people,1
"+ £ lemiste city environment knowledge base economy provide work 3,300 people total turnover company eek 5.4 bn + £ lo p+ñrnits chairman supervisory board + £ lemiste city mainor",1
25 november 2010 finnish paint coating company tikkurila oyj hel   tik1v today finnish state investment company solidium oy sell 14.7 stake company total eur98 m,1
3 january 2011 scandinavian lender sampo bank hel   samas pohjola bank hel   poh1s svenska handelsbanken sto   shb provide eur160 m usd213 m line credit lemminkainen oyj hel   lem1s finnish construction firm friday,1
coker crane supply tesoro corporation golden eagle refinery martinez california similar crane deliver bp castell refinery spain,1
employee remain oulu plant support function group unit,1
huge issue button placement,1
merger upm finnish swedish stora enso likely,1
paper mill central maine town madison soon new owner,1
total 30 order value book fourth quarter 2009 remainder book second quarter 2010,1
finnish kemira group ceo lasse kurkilahti group structural reorganisation continue year,1
local government commissioner + àm+ñl kurt svensson contact management finnish company componenta find alternative company decision close plant + àm+ñl,1
accord finnish fim bank alpro price eur 100mn-150mn,1
accord hk ruokatalo meat use company come finland,1
activity range development natural resource retailed marketing finished product,1
additionally information business segment competitor future outlook provide,1
additionally company use solution automate preparation financial statement accord ifrs standard,1
affecto participate program development norwegian pension system 2007,1
affectogenimap build highly customise solution customer finland baltic country,1
1 april 2007 cencorp employee territory,1
"restructuring upm average paper machine capacity europe 320,000 ton 350,000 short ton coated magazine paper 420,000 ton 460,000 short ton coated fine paper",1
transaction m real 30 metsa botnia upm 17,1
transaction tikkurila powder coating relate operation,1
ahlstrom corporation stock exchange announcement 23.4.2007 ahlstrom corporation publish quarter financial result 2007 friday april 27 2007 approximately 8.30 a.m. finnish time,1
alexandria va march 15 jaakko vilo turku finland develop panel press,1
alma medium corporation press release march 25 2010 tyrv+ä+än sanomat purchase confirm business operation tyrv+ñ+ñn sanomat oy transfer suomen paikallissanomat oy,1
altogether capman employ approximately 150 people helsinki stockholm copenhagen oslo moscow luxembourg,1
altona state private company altona chairman kevin maloney tulla resource entitlement,1
earn payment 4.0 mln euro $ 5.3 mln pay depend intellibis financial performance 2007,1
eu law issue introduce 2010,1
firm air liquide exempt leave market 1998,1
apartment yit home purchase 5 region russia yit subsidiary carry activity   moscow moscow region st petersburg ekaterinburg kazan rostov don,1
arena partner oy development company electronic business,1
july 2 2007 market cap segment update accord average price 2007,1
agreement aspocomp meadville 10 pct slice subsidiary operate oulu finland,1
reorganization kauko telko ltd divide telko ltd leipurin ltd hamina terminal services ltd kaukomarkkinat ltd,1
aspo group structure business operation continually develop predefine schedule,1
point spread iran iraq,1
end march 2009 company loan eur 10.113 mn,1
moment approximately 20 vianor sale office russia,1
barclays plc lse   barc nyse   bcs credit agricole sa epa   aca cagr,1
basware business transaction service enable customer receive send invoice electronic format,1
basware finance acquisition bank loan,1
basware invoice processing basware contract matching basware order match basware kpi reporting tool basware enterprise purchase pay product suite,1
benefon turn salo unit b2b business unit establish b2c business unit uk,1
berle capital umo capital veikko laine big shareholder amanda capital,1
bluewin security available monthly subscription,1
byline   tim moran cellular phone giant nokia corp offer $ 8.1 billion digital map supplier navteq corp chicago,1
capital base capital adequacy measurement base approach basel ii,1
capman office helsinki stockholm copenhagen oslo manage nordic buyout mezzanine technology life science real estate fund approximately eur2 .6 bn total capital,1
capman real estate fund total investment capacity euro 500 million close june 2005 invest commercial property helsinki metropolitan area,1
cardona slow vehicle turn return intersection 911,1
cencorp focus development manufacture marketing standard product production automation,1
change build model design communicate subcontractor accommodate steel grc fabrication process,1
choose giant countdown red head rainbow trout giant shad rap perch color,1
closing transaction place today,1
cohen steers inc   5 534 530 share represent 4.985 share capital voting right,1
cohen steers inc   5 534 626 share represent 4.985 share capital voting right,1
com possibly photo msn,1
company evaluate report include aladdin f secure kaspersky marshal mcafee microsoft panda proofpoint sophos symantec trend micro tumbleweed websense,1
comptel corporation sami ervio president ceo distribution   nasdaq omx helsinki major medium comptel dynamic oss solution enable telecom service provider deliver service flexibly charge effectively,1
connectivity service include outsource scan capture transfer paper invoice electronic format basware business transaction service enable customer receive send invoice electronic format,1
country   finland sector   construction real estate target   pohjolan design talo oy buyer   capman oyj vendor   ruukki group oyj deal size usd   102.6 m type   divestment status   agree,1
country   switzerland sector   pharmaceutical target   synosia therapeutic hold ag buyer   biotie therapies corp deal size usd   129.4 m type   corporate acquisition financing   stock status   close,1
cramo service company specialise construction machinery equipment rental rental relate service rental sale modular space,1
cramo plc service company specialise construction machinery equipment rental rental relate service rental sale modular space,1
cs cabot export 55 production mainly goodyear bridgestone michelin plant poland germany michelin italy pirelli company logistic center paris stefan,1
danske bank denmark large bank 3.5 million customer,1
decision quickly possible,1
delivery outotec place 30 month,1
delivery nokia 1112 nokia 2310 nokia 2610 expect start second quarter 2006,1
delivery second half 2011,1
den bosch base tomtom europe large maker automotive navigation device cayman islands base garmin large u.s overall,1
depend market situation project sell 1 3 year completion,1
rally authorize city administration consulate official come worker speak letter,1
elcoteq dongguan establish 1999 nancheng district dongguan china elcoteq s volume manufacturing plant asia pacific region,1
elcoteq se stock exchange announcement february 4 2009 10.00 eet elcoteq publish financial statement bulletin 2008 wednesday february 11 9.00 eet,1
equipment manufacture vaahto workshop hollola finland schedule shipment quarter 2009,1
eriikka s+âderstr+âm previously hold position finance control nokia network include act business group controller corporate controller position nokia siemens network,1
estonia agriculture minister helir valdor seeder finland day visit course meet finnish counterpart sirkka liisa anttila,1
eur 220 million transaction consideration pay form year interest bear vendor note,1
feature s60 user interface 135 gram model come 2.4 inch quarter vga display 100 megabyte internal memory expandable micro secure digital slot,1
feed company suomen rehu raisio import gmo feed,1
financial strategic operational factor consider,1
financial detail disclose,1
financial term disclose,1
financial term disclose,1
finland technopoli plan bring section technopark stream st petersburg end 2008 kari mikkonen vice president technopoli tell reporter helsinki,1
finnish drug distributor wholesaler oriola kd oyj october 11 2006 anne kariniemi vice president logistic source department january 15 2007,1
finnish investment company neomarkka main owner kuitu finland successor,1
follow stora enso holding newpage remain unchanged,1
"follow registration share capital biotie eur 52,556,678.10",1
"foodservice consumer good market serve approximately 13,000 people 54 manufacturing unit sale office 33 country",1
new share subscribe stock option shareholder right commence date enter trade register,1
fortum expect annual capital expenditure year range eur 0.8 1 .2 billion early announce,1
found 1985 quatrocon clientele consist public sector builder central trading company major construction firm,1
f secure internet security 2010 security service surf web online banking shopping e mail online activity,1
glaston glass processing unit tamglass glass processing manufacturer high quality safety glass product operate finland,1
glaston glass processing unit tamglass glass processing manufacturer high quality safety glass product operate finland,1
chartered accountant british columbia alberta certify public accountant washington state,1
join rautakirja 1997 lead business area position president ceo 2001,1
helsinki 19 2010 finnish company lemminkainen oyj hel   lem1s today construct office building toolonlahti downtown helsinki disclose financial detail,1
position nokia siemens network head business human resource nsn global,1
present position director stockmann international department store,1
work netapp include strategically reposition brand category major global relaunch,1
"honkarakenne decide yesterday sell 88,500 b series share key staff member eur2 .9 share",1
"honkarakenne decide yesterday sell 88,500 b series share key staff member eur 2.90 share",1
igor oleg yankov currently manage moron vitim hold 25 stake,1
image datum produce browser phone server convert bitmapped image send handset display,1
2006 452 million tonne co2 eua eu allowance emission credit eu trade underlying market value approx,1
2007 talentum disclose interim report q1 january march friday 27 april 2007 q2 april june friday 20 july 2007 q3 july september friday 26 october 2007,1
2008 steel industry account 64 percent cargo volume transport energy industry account 28 percent industry 8 percent,1
letter economic affair minister list estonian shipping company tallink ask approval entitle 15 cut port fee 2010,1
recent interview financial time ft sampo board chairman bjorn wahlroos p&c certainly sale price set sek 85 billion confirm early statement,1
release oct 28 peab business continue conduct brand cliffton stockholm entreprenad peab group,1
addition mid online enable internet browsing,1
addition contract include modification effluent treatment plant follum,1
current position manty work 1996,1
fourth quarter 2006 oko bank expect operating environment banking investment service remain similar january september 2006,1
meantime ceo duty assume outotec deputy ceo seppo rantakari,1
sinter plant limestone coke breeze mixed iron ore concentrate sinter lump form sinter use blast furnace raw material iron making,1
way industry starting point consumer need,1
total 3000 surveillance camera handle manage accord variety need company,1
volume focus outside finland 60 group product poland baltic country,1
incap headquarter oulu finland electronics contract manufacturer 750 employee finland estonia india,1
incap contract manufacturing subsidiary incap corporation finland,1
include company brand share datum category distribution channel datum,1
"indigo somoncom serve 377,000 subscriber market share approximately 27 2007",1
industry asia + ó pakistan malaysia taiwan philippine today global research datum service publish market analysis cement market asia,1
investment management investment advisory service company sole line business,1
investment disclose,1
investment product development stand 6.0 mln euro $ 8.8 mln,1
ism disclose financial result daily,1
include installation new equipment training start service service work shoe press deliver vaahto 2001,1
expect online 2011,1
,1
decide auditor reimburse accord invoice,1
report year result august 22,1
"annual capacity 10,000 mw",1
market share 6 percent accord ac nielsen 2008 datum,1
product portfolio comprise harvester forwarder harvester head crane loader,1
janis arbidans ceo yit celtnieciba company focus housing real estate development market,1
jeder beta tester erh+ñlt kostenlos sechs monate lang update und hat laut eigener aussage die m+âglichkeit die finale version zu beeinflussen,1
jon risfelt previously hold operational executive position europolitan ericsson sas american express card travel division nyman schultz ceo vodafone sweden ceo gambro renal product ceo,1
kemira share close   x20ac 16.66 $ 22us .71,1
"kesko 2,000 store engage chain operation nordic baltic country russia belarus",1
kirsi rantanen previously development director hk ruokatalo poultry business,1
koduextra operate retail chain 11 store control finnish non food center ky rukax oy scan tukka oy,1
koff market share volume market 23.4 karhu 21.4,1
l+ñnnen tehtaat food division reorganise strategic business unit apetit frozen food jam apetit fish,1
lemmink+ñinen start manufacture roofing feel 1920 production asphalt 1930,1
like mechanical pipettor biohit proline plus ce ivd mark come 3 year warranty,1
spokesperson tell wwd expect 50 50 mix clothing home decor,1
acquisition sum disclose,1
luna fifth place 207 shot spain beatriz recari germany martina eberl welsh player becky brewerton highest place british finisher share seventh place 210 shoot 71,1
maggie ramsey wait thousand oregon washington guide angler flock frequent seminar nearly,1
marathon 4.6 percent stake plx accord bloomberg,1
market datum analytic derive primary secondary research,1
29 2010 companiesandmarkets.com deliver newstex report provide key datum information meat fish poultry market finland,1
alfa 25.1 megafon altimo 4.99 turkcell 18.5 stake cukurova hold,1
mercator use software logistic retail wholesale operation slovenia market southeastern europe,1
microsoft week issue patch windows 7 operating system beta release day early,1
"50,000 tonne asphalt mix use contract",1
m real finnish paper maker metsaliitto group release second quarter report 1200 eet 5 august 2010,1
n +1 group pay eur16 .5 m transaction price closing remain sum 2012,1
nd = disclose,1
negotiation representative personnel regard restructure process end,1
neste oil publish quarter 2008 result friday 24 october 2008 approximately 9 eet,1
new novator product suppose export,1
niina nenonen marimekko current director clothing bag accessory line role,1
change medium activity october compare september,1
decision sale issue exist treasury share ya global,1
financial detail reveal,1
financial information provide,1
ev3 device involve action,1
nordea cheap couple 30 debt,1
nordstjernan offer approximately month september 2007,1
number offer receive contract,1
nwc analysis,1
odell contact state finland issue,1
"okhta center area expect 700,000 square metre office premise 2016",1
okmetic use furnace contract manufacturing solar crystal,1
okmetic revise 2010 financial outlook base order book,1
25 august 2009 sampo stake nordea 19.45,1
apply job directly ipad select cv attach cover letter appropriate position,1
price category preferred operator network operator network,1
operator need learn use device multiple level application include voice direct operation,1
originally post pcmag.com security blog security watch,1
oriola kd spin finnish pharmaceutical group orion oyj wholesale division,1
  north rhine westphalia issue benchmark 5 year fix rate deal euro,1
detail provide,1
panostaja disclose purchase price,1
pharmaceutical market belgium global research datum service publish recently market analysis pharmaceutical market belgium,1
pharmaceutical market poland global research datum service publish recently market analysis pharmaceutical market poland,1
ponsse divide sale maintenance service network geographical area,1
poyry plccompany announcement 10 december 2010 4.10 p.m. pursuant poyry plc stock option program 2004 63 792 new share company subscribe 27 october 2010 stock option 2004b,1
presentation material post company website   www.seahawkdrilling.com ` ` investor relation section ` ` webcast presentation tab,1
previously grimaldi hold 46.43 pct stake finnish company follow takeover bid launch november 2006,1
price talk mid market swap plus 105 bps area lead barclay bnpp ubs cba,1
prior transaction financial term disclose alma medium 40 kotikokki net,1
product include consumer electronic device mobile phone accessory set box flat panel tv system solution product infrastructure system module industrial segment product,1
proline plus available adjustable single multichannel model fix volume single channel model volume range 0.1 micro litre 10 ml,1
protalix close $ 10.71 friday american stock exchange market cap $ 827 million,1
purchase 12mp snapper,1
r&d loan,1
raisio site main production plant company headquarters,1
rapala vmc corporation rapala finland base company engage manufacture distribution fishing equipment accessory,1
rautalinko resposnible mobility service job division continue marek hintze,1
retail chain suoman l+ñhikauppa index 5.8 airline sas 5.8 teliasonera broadband 6.1 german retail chain lidl 6.1 tele finland mobile subscription 6.1 tallink shipping line 6.3 power company helsinki energy 6.3,1
rl nordic raiffeisen banking group austria subsidiary raiffeisen lease gmbh austria,1
rockwell collin provider flight deck cabin information management solution business aircraft operator,1
s business sector build construction infrastructure construction technical building service,1
sampo housing loan bank unit finland sampo bank price eur1bn usd1 .3 bn bond 99.889 reuter report,1
sampo plc jarmo salonen head investor relation group communication tel +358 10 516 0030 distribution   nasdaq omx helsinki principal medium financial supervisory authority www.sampo.com announcement distribute thomson reuter behalf thomson reuter client,1
sanoma magazines international invite shareholder hold approximately 15 share sell share,1
scanfil plc global contract manufacturer system supplier communication industrial electronic,1
schwalm outotec.com eila paatela vice president corporate communication tel +358 20 529 2004 mobile +358 400 817198 e mail eila,1
sdm offer general rental equipment aluminium scaffolding power generator hoist customer construction sector,1
seventy extensive training product build late archestra technology wonderware system platform,1
far know sell share personally,1
"3.8 mln euro $ 5.2 mln base acquisition price pay cash rest subscription offering total 850,000 new ixono share",1
sponda property investment company specialise commercial property large city finland russia,1
stichte pensioenfond abp   4 118 122 share represent 5.19 share capital voting right,1
stockholm 3 march 2011 cybercom cybercom group high tech consultancy offer global source end end solution,1
subscriber china unicom nation second large mobile phone operator china mobile expect release picture video blog internet mobile phone march 2008,1
sunrise resource operate russian near shore development market wholly russian subsidiary 80 personnel russia,1
talvivaara mining company plc talvivaara mining company internationally significant base metal producer primary focus nickel zinc use technology know bioheapleache extract metal ore,1
tampere science park finnish company lease build office property specialise facility technology orient business,1
target company   tieto corporation business identity code   0101138 5 date change hold   22 january 2010 portion share vote   current group holding op pohjola group central cooperative opk 2982 587 share represent 4.14 share voting right,1
technopoli approximately 130 customer company jyvaskyla,1
tecnoman headquarter espoo finland develop message charge solution telecomms operator service provider worldwide,1
tecnoman solution use prepaid post pay billing charge rating voice video data traffic kind content service mobile fixed network,1
term acquisition disclose,1
term disclose,1
"19,200 square metre technology center locate near university tampere central tampere",1
"acquire plant annual capacity 300,000 tonne production sell domestic customer",1
acquisition expect place end august 2007,1
acquisition finance $ 2.56 billion debt arrange goldman sachs co.,1
annual report contain financial statement consolidated financial statement report board director auditor report,1
"annual report send automatically shareholder hold 2,000 sampo plc share",1
"approximately 20,000 dwt vessel order india",1
arrangement apply group unit outside finland,1
bank vtb24 provide mortgage loan buy apartment complex 11 13 annum ruble,1
big seller chain supermarket finland organic pirkka tomato carrot egg meat product,1
bond value eur150 m maturity 4 year,1
building house example respecta oy jyvaskyla premise company announce later samuel koivisto director technopoli operation jyvaskyla,1
business unit investlesprom group cover forest industry chain group forest sawmill paper pulp mill processing plant,1
business divest offer dairy edible fat ready meal ice cream packaging multinational local customer,1
casing comprise casing member provide vat segment second casing member provide second vat segment casing member pivotable rotation axis,1
change effect 1 january 2010 estimate impact number employee,1
combine value order eur 3mn,1
combine value order eur 45mn,1
combine value plan investment eur 30mn,1
company palm oil altogether,1
company disclose price acquisition,1
company distribute hiab product product,1
company disclose sum apply,1
company expect meat purchase remain 8mn kilo 2011,1
company decide stop operation ruukki construction division latvia lithuania concentrate production logistic parnu estonia 2009,1
company headquarter sievi finland list nordic exchange helsinki,1
company time possession tenth share maximum,1
company operate power plant tyuman chelyabinsk region khanty mansi autonomous district,1
"company operate worldwide employ total approximately 47,000 person",1
company reiterate outlook 2009,1
company board director propose dividend eur 0.95 share 2008 annual general meeting schedule hold march 23 2009,1
company board director propose dividend eur1 .00 share 2005,1
company equipment rental portfolio consist primarily tool small mid sized customer construction industry,1
company model base developer contracting construction project customer focus project management,1
company result quarter include non recurring item,1
company measure long need,1
"company serve approximately 3,000 customer 100 country",1
company serve customer industry include process resource industrial machinery architecture building construction electrical transportation electronic chemical petrochemical energy information technology catering household,1
company suppose deliver machinery veneer mill tomsk region russia,1
company disclose detail include anticipate transaction timetable new investor week,1
company propose dividend eur0 .12 share 2008,1
"contract include installation work new multistorey carpark close 1,000 vehicle",1
contract cover supply temporary heating equipment lkab new pellet plant kiruna northern sweden,1
contract allot low price criterion,1
contract include design construction delivery equipment installation commission,1
contract include software licence application maintenance training,1
contract incorporate convergent charge rating solution voice datum include internet gprs sms mms wap,1
contract year,1
contract effect 2009 year period,1
contract raute corporation muling kemian wood products co. ltd announce 3 november 2010 effect,1
cvs propose member available view 12 march 2008 onwards internet www.sampo.comir,1
deal include entire personnel planmill oy transfer new company old employee,1
divested stake represent 2.7 m share okmetic capital,1
dividend payable annually shall deduct share subscription price,1
duration contract 37 month,1
ecb mainly target inflation,1
employee negotiation address measure need adjust operation present production situation,1
energy shot pack 100 millilitre bag screw cap,1
exercise price option base safran software solution license maintenance sale result company,1
facility use refinance citycon exist credit facility company,1
fair value capman plc investment 30 september 2008 meur 59.8,1
financial detail acquisition disclose,1
financial detail transaction disclose,1
financial statement interim report release 9.00 a.m. finnish time date,1
financial statement release available publish company internet page www.cargotec.com,1
firm headquarter vantaa southern finland 16 employee,1
firm service include copying printing cad modelling digital printing scanning sokopro project bank courier service,1
fix acquisition price nok 70 approximately eur 8.7 million additional price nok 15 eur 1.8 million maximum,1
fix term contract mr jarmo ukonaho current general manager incap indian operation finish end year,1
flagship open fall manhattan flatiron district ` ` toy building 200 fifth avenue,1
function pc weigh 1.25 kilogram measure slightly centimeter thin,1
government instead propose exchange state stake lmt teliasonera stake lattelecom,1
group reiterate forecast handset manufacturer sell 915 mln unit year globally,1
group business sector build construction infrastructure construction technical building service building product,1
host mobile terminal guide information flow participate terminal optionally network server assist host mobile terminal,1
huge bridge girder deliver site plant ylivieska finland,1
idea save electricity data transfer new,1
identity buyer know,1
insolvency act regulate debt borrower permit write,1
intent article focus attention fact development model china follow different model india follow,1
investment eur5 m,1
late result include share charge 5 cent stock compensation 1 cent research development 1 cent strategic investment,1
machinery order place new mill annual production capacity 40 000 m3 overlaid birch plywood,1
major delivery include different ac cxe amplifier solution product belgian dinh telecom broadband solution company acquire teleste spring 2007,1
market share volkswagen passenger car finland 10.1 percent audi market share 3.1 percent seat share 0.9 percent,1
market value crane usd6 m report finnish news agency stt,1
maximum grade veneer yield calculate base dimension grade veneer product iterate place peel axis simulate peel process,1
"maximum obligate total trade day isk 400,000,000 market value",1
medium term operative target company remain unchanged,1
met locate central business district cbd bangkok,1
newspaper publishing printing division sanoma change sanoma news,1
network test business elektrobit test automation business segment employ 39 people finland 22 people abroad mainly asia,1
new chain 700 discount store 250 supermarket,1
new company diapol s.r.l manufacture tool mean glass stone pre processing,1
new kroksberg railway tunnel build new section track harnosand veda form line follow coast gulf bothnia,1
new location change wellmont store air transport service,1
new sanoma division sanoma news,1
notice entirety proposal nomination committee board publish week 28 april company website post och inrike tidningar dagen industri,1
"number class share remain unchanged 9,526,089 share",1
objective trading share commence 2 2007,1
online ice chart ice area estonia sea port coast gulf finland,1
order include log handle line peel line dry line production parquet base layer veneer plyfa hassela mill central sweden,1
order include metso fourth quarter 2007 order backlog,1
order relate renew network telecommunications operator,1
party agree leave avena deal,1
passenger tunnel expect operation 2009,1
plant expect enter commercial operation mid-2009,1
plant expect start production half 2007,1
plant collect raw material baltic sea region,1
platen edge contact band provide seal protrusion direct middle area platen mean provide exert maintain pressure volume define platen band seal,1
platform continue development framework symbian meego,1
point village design scott tallon walker include shopping center office premise hotel cinema,1
"port facility throughput 250,000 teus 7.5 mln ton general cargo",1
power generate annually loviisa cover 10 finland electricity consumption,1
power supply dc power system inverter design manufacture efore system incorporate use different application,1
presentation material view company website english conference,1
previous offer 3.4 voting right 12.3 capital,1
product advisory apply nokia brand battery company,1
project imply underground parking lot 56 vehicle,1
property purchase swedish private equity real estate firm niam goldman sach whitehall street real estate fund,1
proposal board director annual general meeting attach release,1
purchase price disclose,1
reduction conclude autumn 2010,1
reduction implement immediately begin october 2009,1
repo rate gradually reach 2 end 2010 accord nordea economic outlook,1
report profile 158 company include key niche player include major nonwoven manufacturer ahlstrom corporation asahi kasei corporation buckeye technologies inc ei,1
report email 2 business day order,1
rme telcontar enable handset calculate good route include support user define route feature navigability multi modal routing foot ferry,1
sale price disclose,1
sale price disclose,1
second variant offer complete final finishing select apartment foreign high quality material finland denmark germany france,1
seller include 40 shareholder include intellibis management employee investor,1
seller eoss innovationsmanagement group private individual,1
seller founder company,1
serial bond plan refinance short term credit facility,1
"share capital basware corporation 11,720,829",1
"share capital biotie therapies corp constitute 90,211,860 share aggregate number voting right attach share 90,211,860",1
share subscription period stock option 2007a 1 april 2010 31 march 2012,1
share represent 4.998 total share capital 2.14 total voting right,1
share shall acquire accord rule nasdaq omx helsinki accord rule relate acquisition company share,1
size cider bottle remain unchanged,1
start negotiation relate glaston efficiency program announce october,1
subject project provide company like   software programming consultancy service computer relate service datum service computer support consultancy service internet service etc,1
talk involve food ingredient division group service function company,1
tecnoman convergent charge solution include functionality prepaid post pay billing charge rating voice video raw data traffic type content service mobile fixed network,1
"total number voting right 74,612,523",1
total restructuring cost expect eur 30mn eur 13.5 mn book december 2008,1
"total size complex 25,000 m2 project construct stage",1
total value delivery eur65 m,1
train expect cross russian territory 9 day reach vostochny port,1
transaction expect finalize dec 2009,1
transaction subject final agreement party approval decision body approval finnish competition authority,1
turbine expect launch end 2012,1
value order eur 30mn,1
value order eur 100 million,1
value order eur 2.5 mn,1
value order eur 4mn,1
"value order eur 700,000",1
value order nearly eur400 m,1
value order usd 2.2 mn,1
value order usd 2.3 mn,1
value order eur 25mn,1
value order eur 70mn,1
value order eur 10mn,1
value order eur 25mn,1
value total investment eur 600mn,1
webcast follow online company website www.ruukki.cominvestor,1
whitehall street real estate fund invest real estate real estate relate asset principally acquisition real estate company real property mortgage loan,1
volume investment phase project estimate usd 300mn eur 215.03 mn,1
release,1
return flight stuttgart morning evening departure thursday friday sunday,1
include software development internet mobile telephone content communication value add software financial service security application system integration electronic ebrd inform,1
include software development internet mobile telephone content communication value add software financial service security application system integration electronic,1
section place form load bear steel structure bridge sami eronen senior vice president infrastructure northern europe ruukki construction,1
use control speed electric motor use industry municipal engineering power generation use renewable energy,1
sink depth 360 380 metre fix mud vacuum,1
include pensionable salary,1
correnspond 4.628 percent okmetic share capital voting right,1
correspond 6.81 percent okmetic share capital voting right,1
include eur 39.5 mn change fair value investment property,1
nordic exchange omx offer access approximately 80 percent nordic baltic security market,1
"tiimari register share capital 16,474,755 share today",1
tikkurila division kemira group control 23 russian market field st petersburg paint producer tex,1
treatment product usa canada mexico australia brazil today global research datum service publish market analysis market water treatment product select country,1
tyrvaan sanomat publish twice week tyrvaan sanomat oy appear sastamala kiikoinen,1
u.s.-based t corp talk scandinavian telecoms company teliasonera sell stake uzbek cellular operator coscom executive coscom tell interfax,1
deal know pay sek90 m usd12 .8 m eur8 .6 m cash stock,1
union company official return yesterday,1
establishment plan direct approximately 20 person,1
vacon recently announce plan build north american headquarters 5 business park chambersburg,1
vaisala headquarter helsinki finland develop manufacture electronic measurement system meteorology environmental science traffic industry,1
vaisala present weather detector measure visibility 20 km precipitation type intensity,1
water treatment product australia today global research datum service publish market analysis market chemical water treatment product australia,1
think,1
product manufacture finland pack country,1
bedroom cool makeover summer,1
different game mode co op tournament 4 player split screen multiplayer mode player fun actually fish,1
u.s federal government stake ground vendor customer focus meet deadline,1
company exit contract manufacturing service segment,1
votorantim celulose e papel vcp votorantim group major brazilian conglomerate,1
yit corporation sept 24 2007 1330 corporate release stock exchange release yit capital market day london sept 26 2007 wednesday september 26 2007 yit hold capital market day investor analyst london,1
cash flow operate activity investment eur 0.8 -1.2 million,1
cash flow operate activity investment eur 7.6 million eur 2.5 million,1
profit taxis eur 105.9 82.7 million,1
group ¦ s cumulative sale review period eur 48.2 million eur 53.1 million 1 92007 profit taxis eur 1.2 1.4 million,1
"group ¦ s profit taxis eur 0,2 7,8 million",1
group ¦ s sale period eur 31.6 million eur 36.6 million 1 62007 profit taxis eur 0.2 1.3 million,1
company continue development fully human antibody vap-1 antibody program,1
profit taxis eur 57.7 11.1 million,1
` ` marimekko operate industry change business climate reflect consumer demand,1
` ` year color orange synonymous quality,1
` ` enterprise value fray bento pulp mill forestal oriental total approximately euro1 .6 billion upm,1
` ` development partly reflect government high activity field dividend policy,1
` `,1
` ` sell information system development business finn,1
` ` come decision base preliminary economic operational environmental finding karvinen,1
"8,600 m time investment fully lease tenant",1
filter use pre process packet determine need far process processor network device,1
"total 15,000 new citycon share nominal value eur 1.35 share subscribe 17 23 march 2006 exercise b c option base company stock option plan 1999",1
abn   59 087 901 620 represent 5.10 voting right share capital citycon oyj,1
accord finnish scanfil founder chairman board jorma j. takanen company look growth abroad,1
non recurring item eur 177mn profit eur 20mn,1
aldata solution global company engage supplier consumer business process optimization announce detail dollar dinosaur program,1
depend financing,1
olvi net sale come outside finland,1
amanda capital investment 22 private equity fund 200 unquoted company mainly europe,1
analyst survey thomson financial expect revenue $ 69 million quarter,1
biomass use source locally rest plant fuel need meet peat,1
transaction + ä+ñnekoski paper mill remain m real ownership continue galerie art production sappi long term contract,1
aspocomp group headquarter helsinki finland develop interconnection solution electronic industry,1
base helsinki finland ramirent branch 13 nordic central eastern european country,1
"base 2005 calendar year combined company eur15 .8 bn pro forma annual revenue expect start operation 60,000 employee",1
bavaria industriekapital ag 2006 revenue eur 333 million ebitda eur 51 million,1
bm4 middle layer headbox equip dilution control system,1
boomerang boat net sale eur 4.1 mn operating profit eur 0.4 mn 2006,1
end 2006 number joint branch office total 170,1
cameco typically price sale contract use 4060 ratio fix price spot price,1
cargotec business area include container handling solution business area kalmar marine cargo handling offshore load handle solution business area macgregor,1
"cargotec sale total eur 3.4 billion 2008 employ approximately 11,000 people",1
cargotec hallberg ivarsson service installation business roof service center kalmar macgregor solution gothenburg,1
coffee serve start 1430 eet event,1
combine net sale 2006 $ 27 million ebitda $ 13.7 million,1
comment deal shane lennon svp marketing product development gypsii  ,1
